"","dose","auc","specificity","sensitivity","correction"
"887",7610,0.669642857142857,0.5,0.5,"mediumhigh"
"888",7630,0.5625,0.5,0.5,"mediumhigh"
"889",7650,0.678571428571429,1,0.5,"mediumhigh"
"890",7670,0.678571428571429,1,0.5,"mediumhigh"
"891",7690,0.741071428571428,1,0.464285714285714,"mediumhigh"
"892",7710,0.678571428571429,1,0.5,"mediumhigh"
"893",7730,0.741071428571428,1,0.5,"mediumhigh"
"894",7750,0.669642857142857,0.5,0.5,"mediumhigh"
"895",7770,0.741071428571428,1,0.5,"mediumhigh"
"896",7790,0.714285714285714,1,0.5,"mediumhigh"
"897",7810,0.678571428571429,0.5,0.571428571428571,"mediumhigh"
"898",7830,0.625,0.75,0.5,"mediumhigh"
"899",7850,0.651785714285714,0.75,0.5,"mediumhigh"
"900",7870,0.678571428571429,1,0.5,"mediumhigh"
"901",7890,0.678571428571429,1,0.5,"mediumhigh"
"902",7910,0.5625,0.5,0.5,"mediumhigh"
"903",7930,0.651785714285714,0.75,0.5,"mediumhigh"
"904",7950,0.696428571428571,0.5,0.5,"mediumhigh"
"905",7970,0.741071428571428,1,0.428571428571429,"mediumhigh"
"906",7990,0.669642857142857,1,0.428571428571429,"mediumhigh"
"907",8010,0.625,1,0.428571428571429,"mediumhigh"
"908",8030,0.696428571428571,1,0.5,"mediumhigh"
"909",8050,0.741071428571428,1,0.5,"mediumhigh"
"910",8070,0.678571428571429,1,0.5,"mediumhigh"
"911",8090,0.669642857142857,0.5,0.5,"mediumhigh"
"912",8110,0.723214285714286,1,0.428571428571429,"mediumhigh"
"913",8130,0.767857142857143,0.5,0.5,"mediumhigh"
"914",8150,0.714285714285714,1,0.571428571428571,"mediumhigh"
"915",8170,0.741071428571428,0.75,0.5,"mediumhigh"
"916",8190,0.714285714285714,1,0.5,"mediumhigh"
"917",8210,0.696428571428571,1,0.428571428571429,"mediumhigh"
"918",8230,0.678571428571429,0.5,0.5,"mediumhigh"
"919",8250,0.714285714285714,1,0.535714285714286,"mediumhigh"
"920",8270,0.678571428571429,1,0.428571428571429,"mediumhigh"
"921",8290,0.678571428571429,1,0.5,"mediumhigh"
"922",8310,0.741071428571428,1,0.428571428571429,"mediumhigh"
"923",8330,0.678571428571429,0.5,0.5,"mediumhigh"
"924",8350,0.651785714285714,1,0.428571428571429,"mediumhigh"
"925",8370,0.714285714285714,1,0.357142857142857,"mediumhigh"
"926",8390,0.696428571428571,0.5,0.5,"mediumhigh"
"927",8410,0.714285714285714,1,0.357142857142857,"mediumhigh"
"928",8430,0.767857142857143,1,0.5,"mediumhigh"
"929",8450,0.741071428571428,1,0.428571428571429,"mediumhigh"
"930",8470,0.642857142857143,1,0.428571428571429,"mediumhigh"
"931",8490,0.714285714285714,0.5,0.535714285714286,"mediumhigh"
"932",8510,0.678571428571428,1,0.5,"mediumhigh"
"933",8530,0.633928571428571,1,0.5,"mediumhigh"
"934",8550,0.714285714285714,0.75,0.535714285714286,"mediumhigh"
"935",8570,0.714285714285714,0.5,0.5,"mediumhigh"
"936",8590,0.625,1,0.5,"mediumhigh"
"937",8610,0.642857142857143,1,0.5,"mediumhigh"
"938",8630,0.767857142857143,0.5,0.535714285714286,"mediumhigh"
"939",8650,0.633928571428571,0.5,0.5,"mediumhigh"
"940",8670,0.642857142857143,1,0.5,"mediumhigh"
"941",8690,0.714285714285714,0.5,0.571428571428571,"mediumhigh"
"942",8710,0.625,0.5,0.5,"mediumhigh"
"943",8730,0.714285714285714,0.75,0.5,"mediumhigh"
"944",8750,0.714285714285714,1,0.5,"mediumhigh"
"945",8770,0.785714285714286,1,0.0714285714285714,"mediumhigh"
"946",8790,0.625,0.5,0.5,"mediumhigh"
"947",8810,0.714285714285714,1,0.357142857142857,"mediumhigh"
"948",8830,0.633928571428571,0.5,0.5,"mediumhigh"
"949",8850,0.785714285714286,1,0.0714285714285714,"mediumhigh"
"950",8870,0.741071428571428,0.5,0.5,"mediumhigh"
"951",8890,0.642857142857143,0.5,0.571428571428571,"mediumhigh"
"952",8910,0.642857142857143,0.5,0.535714285714286,"mediumhigh"
"953",8930,0.669642857142857,0.5,0.5,"mediumhigh"
"954",8950,0.767857142857143,0.75,0.428571428571429,"mediumhigh"
"955",8970,0.642857142857143,0.5,0.535714285714286,"mediumhigh"
"956",8990,0.642857142857143,0.5,0.5,"mediumhigh"
"957",9010,0.678571428571428,0.5,0.5,"mediumhigh"
"958",9030,0.741071428571428,0.5,0.5,"mediumhigh"
"959",9050,0.642857142857143,0.75,0.428571428571429,"mediumhigh"
"960",9070,0.642857142857143,0.5,0.5,"mediumhigh"
"961",9090,0.642857142857143,0.5,0.5,"mediumhigh"
"962",9110,0.8125,1,0.0714285714285714,"mediumhigh"
"963",9130,0.714285714285714,1,0.357142857142857,"mediumhigh"
"964",9150,0.633928571428571,0.5,0.5,"mediumhigh"
"965",9170,0.633928571428571,0.5,0.535714285714286,"mediumhigh"
"966",9190,0.678571428571428,1,0.357142857142857,"mediumhigh"
"967",9210,0.625,0.75,0.428571428571429,"mediumhigh"
"968",9230,0.705357142857143,1,0.357142857142857,"mediumhigh"
"969",9250,0.633928571428571,0.5,0.5,"mediumhigh"
"970",9270,0.642857142857143,0.5,0.535714285714286,"mediumhigh"
"971",9290,0.678571428571428,0.5,0.5,"mediumhigh"
"972",9310,0.625,0.5,0.5,"mediumhigh"
"973",9330,0.678571428571428,0.5,0.5,"mediumhigh"
"974",9350,0.741071428571428,0.5,0.5,"mediumhigh"
"975",9370,0.767857142857143,0.75,0.428571428571429,"mediumhigh"
"976",9390,0.678571428571428,0.5,0.5,"mediumhigh"
"977",9410,0.625,0.5,0.5,"mediumhigh"
"978",9430,0.741071428571428,0.75,0.428571428571429,"mediumhigh"
"979",9450,0.714285714285714,0.75,0.428571428571429,"mediumhigh"
"980",9470,0.714285714285714,0.5,0.571428571428571,"mediumhigh"
"981",9490,0.678571428571428,0.5,0.5,"mediumhigh"
"982",9510,0.642857142857143,0.5,0.5,"mediumhigh"
"983",9530,0.767857142857143,0.5,0.5,"mediumhigh"
"984",9550,0.741071428571428,0.5,0.535714285714286,"mediumhigh"
"985",9570,0.642857142857143,0.75,0.428571428571429,"mediumhigh"
"986",9590,0.633928571428571,0.5,0.5,"mediumhigh"
"987",9610,0.633928571428571,0.5,0.5,"mediumhigh"
"988",9630,0.767857142857143,0.75,0.428571428571429,"mediumhigh"
"989",9650,0.678571428571428,0.5,0.5,"mediumhigh"
"990",9670,0.714285714285714,0.75,0.428571428571429,"mediumhigh"
"991",9690,0.741071428571428,1,0.357142857142857,"mediumhigh"
"992",9710,0.785714285714286,1,0.0714285714285714,"mediumhigh"
"993",9730,0.678571428571428,0.75,0.464285714285714,"mediumhigh"
"994",9750,0.678571428571428,0.5,0.5,"mediumhigh"
"995",9770,0.678571428571428,0.5,0.5,"mediumhigh"
"996",9790,0.678571428571428,0.5,0.5,"mediumhigh"
"997",9810,0.642857142857143,1,0.357142857142857,"mediumhigh"
"998",9830,0.776785714285714,1,0.214285714285714,"mediumhigh"
"999",9850,0.714285714285714,0.5,0.535714285714286,"mediumhigh"
"1000",9870,0.767857142857143,0.5,0.5,"mediumhigh"
"1001",9890,0.714285714285714,0.5,0.5,"mediumhigh"
"1002",9910,0.776785714285714,1,0.214285714285714,"mediumhigh"
"1003",9930,0.669642857142857,0.5,0.5,"mediumhigh"
"1004",9950,0.616071428571429,0.5,0.535714285714286,"mediumhigh"
"1005",9970,0.741071428571428,0.5,0.5,"mediumhigh"
"1006",9990,0.625,0.5,0.5,"mediumhigh"
"1007",10,0.660714285714286,0.5,0.857142857142857,"highonly"
"1008",30,0.857142857142857,0.5,0.857142857142857,"highonly"
"1009",50,0.901785714285714,0.5,0.857142857142857,"highonly"
"1010",70,0.910714285714286,0.5,0.857142857142857,"highonly"
"1011",90,0.910714285714286,0.5,0.857142857142857,"highonly"
"1012",110,0.892857142857143,0.5,0.857142857142857,"highonly"
"1013",130,0.892857142857143,0.5,0.857142857142857,"highonly"
"1014",150,0.642857142857143,0.5,0.857142857142857,"highonly"
"1015",170,0.892857142857143,0.5,0.857142857142857,"highonly"
"1016",190,0.928571428571429,1,0.857142857142857,"highonly"
"1017",210,0.928571428571429,1,0.857142857142857,"highonly"
"1018",230,0.928571428571429,1,0.857142857142857,"highonly"
"1019",250,0.928571428571429,1,0.857142857142857,"highonly"
"1020",270,0.928571428571429,1,0.857142857142857,"highonly"
"1021",290,0.928571428571429,1,0.857142857142857,"highonly"
"1022",310,0.964285714285714,1,0.857142857142857,"highonly"
"1023",330,0.625,0.5,0.928571428571429,"highonly"
"1024",350,0.964285714285714,1,0.857142857142857,"highonly"
"1025",370,0.964285714285714,1,0.857142857142857,"highonly"
"1026",390,0.964285714285714,1,0.857142857142857,"highonly"
"1027",410,0.964285714285714,1,0.857142857142857,"highonly"
"1028",430,0.741071428571429,0.75,0.892857142857143,"highonly"
"1029",444,0.892857142857143,1,0.785714285714286,"highonly"
"1030",450,0.892857142857143,1,0.857142857142857,"highonly"
"1031",470,0.696428571428571,0.5,0.928571428571429,"highonly"
"1032",490,0.785714285714286,1,0.857142857142857,"highonly"
"1033",510,0.964285714285714,1,0.857142857142857,"highonly"
"1034",530,0.964285714285714,1,0.714285714285714,"highonly"
"1035",550,0.75,0.75,0.857142857142857,"highonly"
"1036",570,0.964285714285714,1,0.785714285714286,"highonly"
"1037",590,0.964285714285714,1,0.785714285714286,"highonly"
"1038",610,0.821428571428571,1,0.785714285714286,"highonly"
"1039",630,0.821428571428571,1,0.785714285714286,"highonly"
"1040",650,0.821428571428571,1,0.571428571428571,"highonly"
"1041",670,0.785714285714286,1,0.678571428571429,"highonly"
"1042",690,0.785714285714286,1,0.785714285714286,"highonly"
"1043",710,0.785714285714286,0.75,0.785714285714286,"highonly"
"1044",730,0.928571428571429,1,0.785714285714286,"highonly"
"1045",750,0.821428571428571,1,0.785714285714286,"highonly"
"1046",760,0.821428571428571,1,0.785714285714286,"highonly"
"1047",770,0.821428571428571,1,0.785714285714286,"highonly"
"1048",790,0.821428571428571,1,0.785714285714286,"highonly"
"1049",810,0.785714285714286,0.5,0.785714285714286,"highonly"
"1050",830,0.821428571428571,1,0.785714285714286,"highonly"
"1051",850,0.821428571428571,1,0.785714285714286,"highonly"
"1052",870,0.785714285714286,0.5,0.785714285714286,"highonly"
"1053",890,0.857142857142857,1,0.714285714285714,"highonly"
"1054",910,0.857142857142857,1,0.714285714285714,"highonly"
"1055",916,0.857142857142857,1,0.714285714285714,"highonly"
"1056",930,0.857142857142857,1,0.785714285714286,"highonly"
"1057",950,0.857142857142857,1,0.785714285714286,"highonly"
"1058",970,0.857142857142857,1,0.75,"highonly"
"1059",990,0.857142857142857,1,0.75,"highonly"
"1060",1010,0.928571428571429,1,0.714285714285714,"highonly"
"1061",1030,0.910714285714286,0.75,0.857142857142857,"highonly"
"1062",1050,0.910714285714286,1,0.857142857142857,"highonly"
"1063",1070,0.928571428571429,1,0.857142857142857,"highonly"
"1064",1090,0.910714285714286,1,0.857142857142857,"highonly"
"1065",1110,0.9375,1,0.857142857142857,"highonly"
"1066",1130,0.946428571428571,1,0.75,"highonly"
"1067",1150,0.9375,1,0.857142857142857,"highonly"
"1068",1170,0.919642857142857,1,0.75,"highonly"
"1069",1190,0.928571428571429,1,0.857142857142857,"highonly"
"1070",1210,0.946428571428571,1,0.785714285714286,"highonly"
"1071",1230,0.928571428571429,1,0.785714285714286,"highonly"
"1072",1250,0.875,1,0.785714285714286,"highonly"
"1073",1270,0.875,1,0.714285714285714,"highonly"
"1074",1290,0.857142857142857,1,0.714285714285714,"highonly"
"1075",1310,0.857142857142857,1,0.642857142857143,"highonly"
"1076",1330,0.857142857142857,1,0.571428571428571,"highonly"
"1077",1350,0.821428571428571,1,0.5,"highonly"
"1078",1370,0.785714285714286,1,0.5,"highonly"
"1079",1390,0.75,1,0.5,"highonly"
"1080",1410,0.553571428571429,0.5,0.5,"highonly"
"1081",1430,0.732142857142857,1,0.285714285714286,"highonly"
"1082",1450,0.678571428571429,1,0.285714285714286,"highonly"
"1083",1470,0.642857142857143,1,0.357142857142857,"highonly"
"1084",1490,0.625,0.5,0.428571428571429,"highonly"
"1085",1510,0.446428571428571,0.5,0.571428571428571,"highonly"
"1086",1530,0.517857142857143,0.75,0.464285714285714,"highonly"
"1087",1550,0.446428571428571,0.5,0.571428571428571,"highonly"
"1088",1570,0.446428571428571,0.5,0.571428571428571,"highonly"
"1089",1590,0.785714285714286,1,0.285714285714286,"highonly"
"1090",1610,0.446428571428571,0.5,0.571428571428571,"highonly"
"1091",1630,0.785714285714286,1,0.285714285714286,"highonly"
"1092",1650,0.446428571428571,0.5,0.571428571428571,"highonly"
"1093",1670,0.464285714285714,0.5,0.642857142857143,"highonly"
"1094",1690,0.464285714285714,0.5,0.678571428571429,"highonly"
"1095",1710,0.464285714285714,0.5,0.642857142857143,"highonly"
"1096",1730,0.5,0.5,0.642857142857143,"highonly"
"1097",1750,0.464285714285714,0.5,0.785714285714286,"highonly"
"1098",1770,0.607142857142857,0.5,0.642857142857143,"highonly"
"1099",1790,0.607142857142857,0.5,0.642857142857143,"highonly"
"1100",1810,0.642857142857143,0.75,0.571428571428571,"highonly"
"1101",1830,0.642857142857143,1,0.5,"highonly"
"1102",1850,0.642857142857143,0.5,0.642857142857143,"highonly"
"1103",1870,0.428571428571429,0.5,0.714285714285714,"highonly"
"1104",1890,0.428571428571429,0,0.714285714285714,"highonly"
"1105",1910,0.428571428571429,0,0.785714285714286,"highonly"
"1106",1930,0.642857142857143,0.5,0.642857142857143,"highonly"
"1107",1950,0.428571428571429,0,0.714285714285714,"highonly"
"1108",1970,0.642857142857143,0,0.857142857142857,"highonly"
"1109",1990,0.428571428571429,0,0.857142857142857,"highonly"
"1110",2010,0.428571428571429,0,0.714285714285714,"highonly"
"1111",2030,0.642857142857143,0,0.714285714285714,"highonly"
"1112",2050,0.428571428571429,0,0.714285714285714,"highonly"
"1113",2070,0.428571428571429,0,0.892857142857143,"highonly"
"1114",2090,0.428571428571429,0,0.928571428571429,"highonly"
"1115",2110,0.428571428571429,0,0.714285714285714,"highonly"
"1116",2130,0.428571428571429,0,0.714285714285714,"highonly"
"1117",2150,0.428571428571429,0,0.714285714285714,"highonly"
"1118",2170,0.428571428571429,0,0.857142857142857,"highonly"
"1119",2190,0.428571428571429,0,0.857142857142857,"highonly"
"1120",2210,0.678571428571429,0,0.714285714285714,"highonly"
"1121",2230,0.428571428571429,0,0.785714285714286,"highonly"
"1122",2250,0.428571428571429,0,0.714285714285714,"highonly"
"1123",2270,0.428571428571429,0,0.857142857142857,"highonly"
"1124",2290,0.428571428571429,0,0.857142857142857,"highonly"
"1125",2310,0.428571428571429,0,0.714285714285714,"highonly"
"1126",2330,0.553571428571429,0,0.785714285714286,"highonly"
"1127",2350,0.428571428571429,0,0.857142857142857,"highonly"
"1128",2370,0.428571428571429,0,0.714285714285714,"highonly"
"1129",2390,0.428571428571429,0,0.928571428571429,"highonly"
"1130",2410,0.678571428571429,0,0.821428571428571,"highonly"
"1131",2430,0.428571428571429,0,0.928571428571429,"highonly"
"1132",2450,0.553571428571429,0.25,0.714285714285714,"highonly"
"1133",2470,0.678571428571429,0.25,0.714285714285714,"highonly"
"1134",2490,0.678571428571429,0.5,0.714285714285714,"highonly"
"1135",2510,0.464285714285714,0,0.928571428571429,"highonly"
"1136",2530,0.446428571428571,0,0.714285714285714,"highonly"
"1137",2550,0.428571428571429,0,1,"highonly"
"1138",2570,0.464285714285714,0,1,"highonly"
"1139",2590,0.464285714285714,0,1,"highonly"
"1140",2610,0.464285714285714,0,0.928571428571429,"highonly"
"1141",2630,0.446428571428571,0,0.928571428571429,"highonly"
"1142",2650,0.571428571428571,0,0.821428571428571,"highonly"
"1143",2670,0.428571428571429,0,1,"highonly"
"1144",2690,0.464285714285714,0,0.821428571428571,"highonly"
"1145",2710,0.464285714285714,0,1,"highonly"
"1146",2730,0.464285714285714,0,1,"highonly"
"1147",2750,0.464285714285714,0,1,"highonly"
"1148",2770,0.428571428571429,0,0.714285714285714,"highonly"
"1149",2790,0.571428571428571,0,1,"highonly"
"1150",2810,0.678571428571429,0.25,0.678571428571429,"highonly"
"1151",2830,0.428571428571429,0,0.714285714285714,"highonly"
"1152",2850,0.428571428571429,0,1,"highonly"
"1153",2870,0.464285714285714,0,0.857142857142857,"highonly"
"1154",2890,0.428571428571429,0,0.714285714285714,"highonly"
"1155",2910,0.428571428571429,0,0.857142857142857,"highonly"
"1156",2930,0.678571428571429,0,1,"highonly"
"1157",2950,0.446428571428571,0,1,"highonly"
"1158",2970,0.464285714285714,0,0.714285714285714,"highonly"
"1159",2990,0.678571428571429,0,1,"highonly"
"1160",3010,0.464285714285714,0,0.714285714285714,"highonly"
"1161",3030,0.446428571428571,0,0.857142857142857,"highonly"
"1162",3050,0.5,0,0.714285714285714,"highonly"
"1163",3070,0.589285714285714,0,0.714285714285714,"highonly"
"1164",3090,0.5,0,1,"highonly"
"1165",3110,0.482142857142857,0,0.857142857142857,"highonly"
"1166",3130,0.589285714285714,0,0.714285714285714,"highonly"
"1167",3150,0.589285714285714,0,0.714285714285714,"highonly"
"1168",3170,0.5,0,1,"highonly"
"1169",3190,0.5,0,0.714285714285714,"highonly"
"1170",3210,0.482142857142857,0,0.857142857142857,"highonly"
"1171",3230,0.678571428571429,0,0.857142857142857,"highonly"
"1172",3250,0.678571428571429,0,0.714285714285714,"highonly"
"1173",3270,0.482142857142857,0,0.714285714285714,"highonly"
"1174",3290,0.5,0,1,"highonly"
"1175",3310,0.5,0,0.714285714285714,"highonly"
"1176",3330,0.5,0,1,"highonly"
"1177",3350,0.714285714285714,0,0.714285714285714,"highonly"
"1178",3370,0.678571428571429,0.25,0.857142857142857,"highonly"
"1179",3390,0.5,0,0.714285714285714,"highonly"
"1180",3410,0.678571428571429,0,0.714285714285714,"highonly"
"1181",3430,0.714285714285714,0,0.857142857142857,"highonly"
"1182",3450,0.714285714285714,0.25,0.714285714285714,"highonly"
"1183",3470,0.535714285714286,0,0.857142857142857,"highonly"
"1184",3490,0.517857142857143,0,1,"highonly"
"1185",3510,0.678571428571429,0,0.714285714285714,"highonly"
"1186",3530,0.535714285714286,0,1,"highonly"
"1187",3550,0.535714285714286,0,1,"highonly"
"1188",3570,0.5,0,1,"highonly"
"1189",3590,0.535714285714286,0,1,"highonly"
"1190",3610,0.535714285714286,0,0.714285714285714,"highonly"
"1191",3630,0.678571428571429,0,1,"highonly"
"1192",3650,0.535714285714286,0,1,"highonly"
"1193",3670,0.517857142857143,0,0.714285714285714,"highonly"
"1194",3690,0.535714285714286,0,1,"highonly"
"1195",3710,0.678571428571429,0,0.857142857142857,"highonly"
"1196",3730,0.535714285714286,0,0.857142857142857,"highonly"
"1197",3750,0.535714285714286,0,1,"highonly"
"1198",3770,0.535714285714286,0,0.714285714285714,"highonly"
"1199",3790,0.678571428571429,0,1,"highonly"
"1200",3810,0.535714285714286,0,0.714285714285714,"highonly"
"1201",3830,0.607142857142857,0,0.857142857142857,"highonly"
"1202",3850,0.517857142857143,0,0.857142857142857,"highonly"
"1203",3870,0.535714285714286,0,0.714285714285714,"highonly"
"1204",3890,0.535714285714286,0,0.714285714285714,"highonly"
"1205",3910,0.625,0,0.714285714285714,"highonly"
"1206",3930,0.571428571428571,0,1,"highonly"
"1207",3950,0.571428571428571,0,1,"highonly"
"1208",3970,0.696428571428571,0,1,"highonly"
"1209",3990,0.571428571428571,0,1,"highonly"
"1210",4010,0.625,0,0.714285714285714,"highonly"
"1211",4030,0.625,0,1,"highonly"
"1212",4050,0.571428571428571,0,1,"highonly"
"1213",4070,0.571428571428571,0,1,"highonly"
"1214",4090,0.535714285714286,0,1,"highonly"
"1215",4110,0.607142857142857,0,0.857142857142857,"highonly"
"1216",4130,0.642857142857143,0,0.714285714285714,"highonly"
"1217",4150,0.678571428571429,0.25,0.714285714285714,"highonly"
"1218",4170,0.642857142857143,0,1,"highonly"
"1219",4190,0.642857142857143,0,0.714285714285714,"highonly"
"1220",4210,0.678571428571429,0,0.857142857142857,"highonly"
"1221",4230,0.642857142857143,0,0.714285714285714,"highonly"
"1222",4250,0.428571428571429,0,1,"highonly"
"1223",4270,0.625,0,0.857142857142857,"highonly"
"1224",4290,0.660714285714286,0,1,"highonly"
"1225",4310,0.678571428571429,0,0.857142857142857,"highonly"
"1226",4330,0.642857142857143,0,1,"highonly"
"1227",4350,0.678571428571429,0,0.714285714285714,"highonly"
"1228",4370,0.517857142857143,0,1,"highonly"
"1229",4390,0.607142857142857,0,0.714285714285714,"highonly"
"1230",4410,0.607142857142857,0,0.857142857142857,"highonly"
"1231",4430,0.678571428571429,0,1,"highonly"
"1232",4450,0.642857142857143,0,1,"highonly"
"1233",4470,0.678571428571429,0,1,"highonly"
"1234",4490,0.678571428571429,0,1,"highonly"
"1235",4510,0.428571428571429,0,1,"highonly"
"1236",4530,0.696428571428571,0,0.714285714285714,"highonly"
"1237",4550,0.428571428571429,0,0.714285714285714,"highonly"
"1238",4570,0.678571428571429,0,1,"highonly"
"1239",4590,0.607142857142857,0,1,"highonly"
"1240",4610,0.607142857142857,0,1,"highonly"
"1241",4630,0.607142857142857,0,0.714285714285714,"highonly"
"1242",4650,0.678571428571429,0,1,"highonly"
"1243",4670,0.517857142857143,0,1,"highonly"
"1244",4690,0.428571428571429,0,1,"highonly"
"1245",4710,0.678571428571429,0,0.714285714285714,"highonly"
"1246",4730,0.428571428571429,0,1,"highonly"
"1247",4750,0.678571428571429,0,1,"highonly"
"1248",4770,0.714285714285714,0,0.714285714285714,"highonly"
"1249",4790,0.428571428571429,0,1,"highonly"
"1250",4810,0.678571428571429,0,0.857142857142857,"highonly"
"1251",4830,0.678571428571429,0,1,"highonly"
"1252",4850,0.714285714285714,0,1,"highonly"
"1253",4870,0.642857142857143,0,1,"highonly"
"1254",4890,0.678571428571428,0,1,"highonly"
"1255",4910,0.428571428571429,0,1,"highonly"
"1256",4930,0.678571428571428,0,1,"highonly"
"1257",4950,0.714285714285714,0,1,"highonly"
"1258",4970,0.642857142857143,0,1,"highonly"
"1259",4990,0.678571428571428,0,1,"highonly"
"1260",5010,0.714285714285714,0,0.714285714285714,"highonly"
"1261",5030,0.642857142857143,0,0.857142857142857,"highonly"
"1262",5050,0.678571428571428,0,0.857142857142857,"highonly"
"1263",5070,0.535714285714286,0,1,"highonly"
"1264",5090,0.714285714285714,0,1,"highonly"
"1265",5110,0.714285714285714,0,1,"highonly"
"1266",5130,0.714285714285714,0,0.857142857142857,"highonly"
"1267",5150,0.714285714285714,0,0.857142857142857,"highonly"
"1268",5170,0.642857142857143,0,1,"highonly"
"1269",5190,0.678571428571428,0,1,"highonly"
"1270",5210,0.678571428571428,0,0.714285714285714,"highonly"
"1271",5230,0.642857142857143,0,1,"highonly"
"1272",5250,0.428571428571429,0,1,"highonly"
"1273",5270,0.714285714285714,0,1,"highonly"
"1274",5290,0.571428571428571,0,1,"highonly"
"1275",5310,0.714285714285714,0,1,"highonly"
"1276",5330,0.642857142857143,0,0.857142857142857,"highonly"
"1277",5350,0.678571428571428,0,1,"highonly"
"1278",5370,0.714285714285714,0,0.714285714285714,"highonly"
"1279",5390,0.714285714285714,0,0.857142857142857,"highonly"
"1280",5410,0.714285714285714,0,1,"highonly"
"1281",5430,0.714285714285714,0,0.857142857142857,"highonly"
"1282",5450,0.714285714285714,0,1,"highonly"
"1283",5470,0.535714285714286,0,1,"highonly"
"1284",5490,0.678571428571428,0,1,"highonly"
"1285",5510,0.714285714285714,0,1,"highonly"
"1286",5530,0.714285714285714,0,0.857142857142857,"highonly"
"1287",5550,0.714285714285714,0,1,"highonly"
"1288",5570,0.714285714285714,0,1,"highonly"
"1289",5590,0.535714285714286,0,1,"highonly"
"1290",5610,0.535714285714286,0,1,"highonly"
"1291",5630,0.678571428571429,0,0.714285714285714,"highonly"
"1292",5650,0.678571428571428,0,1,"highonly"
"1293",5670,0.642857142857143,0,1,"highonly"
"1294",5690,0.714285714285714,0,0.714285714285714,"highonly"
"1295",5710,0.642857142857143,0,0.714285714285714,"highonly"
"1296",5730,0.714285714285714,0,0.857142857142857,"highonly"
"1297",5750,0.714285714285714,0,1,"highonly"
"1298",5770,0.642857142857143,0,1,"highonly"
"1299",5790,0.428571428571429,0,1,"highonly"
"1300",5810,0.428571428571429,0,1,"highonly"
"1301",5830,0.714285714285714,0,1,"highonly"
"1302",5850,0.714285714285714,0,1,"highonly"
"1303",5870,0.642857142857143,0,1,"highonly"
"1304",5890,0.642857142857143,0,1,"highonly"
"1305",5910,0.428571428571429,0,1,"highonly"
"1306",5930,0.714285714285714,0,0.714285714285714,"highonly"
"1307",5950,0.428571428571429,0,1,"highonly"
"1308",5970,0.535714285714286,0,1,"highonly"
"1309",5990,0.714285714285714,0,1,"highonly"
"1310",6010,0.642857142857143,0,1,"highonly"
"1311",6030,0.642857142857143,0,1,"highonly"
"1312",6050,0.642857142857143,0,1,"highonly"
"1313",6070,0.696428571428571,0,0.714285714285714,"highonly"
"1314",6090,0.75,0,1,"highonly"
"1315",6110,0.732142857142857,0,0.714285714285714,"highonly"
"1316",6130,0.732142857142857,0,0.857142857142857,"highonly"
"1317",6150,0.696428571428571,0,1,"highonly"
"1318",6170,0.553571428571429,0,1,"highonly"
"1319",6190,0.428571428571429,0,1,"highonly"
"1320",6210,0.428571428571429,0,1,"highonly"
"1321",6230,0.714285714285714,0,1,"highonly"
"1322",6250,0.732142857142857,0,1,"highonly"
"1323",6270,0.678571428571429,0,1,"highonly"
"1324",6290,0.714285714285714,0,1,"highonly"
"1325",6310,0.75,0,1,"highonly"
"1326",6330,0.714285714285714,0,1,"highonly"
"1327",6350,0.714285714285714,0,0.857142857142857,"highonly"
"1328",6370,0.732142857142857,0,1,"highonly"
"1329",6390,0.714285714285714,0,1,"highonly"
"1330",6410,0.553571428571429,0,1,"highonly"
"1331",6430,0.732142857142857,0,1,"highonly"
"1332",6450,0.696428571428571,0,1,"highonly"
"1333",6470,0.714285714285714,0,1,"highonly"
"1334",6490,0.678571428571429,0,0.714285714285714,"highonly"
"1335",6510,0.678571428571429,0,1,"highonly"
"1336",6530,0.678571428571429,0,1,"highonly"
"1337",6550,0.732142857142857,0,1,"highonly"
"1338",6570,0.446428571428571,0,0.714285714285714,"highonly"
"1339",6590,0.678571428571429,0,1,"highonly"
"1340",6610,0.696428571428571,0,1,"highonly"
"1341",6630,0.446428571428571,0,0.857142857142857,"highonly"
"1342",6650,0.696428571428571,0,1,"highonly"
"1343",6670,0.446428571428571,0,1,"highonly"
"1344",6690,0.678571428571429,0,1,"highonly"
"1345",6710,0.75,0,1,"highonly"
"1346",6730,0.553571428571429,0,1,"highonly"
"1347",6750,0.678571428571429,0,1,"highonly"
"1348",6770,0.732142857142857,0,0.714285714285714,"highonly"
"1349",6790,0.428571428571429,0,1,"highonly"
"1350",6810,0.696428571428571,0,0.857142857142857,"highonly"
"1351",6830,0.428571428571429,0,1,"highonly"
"1352",6850,0.732142857142857,0,1,"highonly"
"1353",6870,0.678571428571429,0,1,"highonly"
"1354",6890,0.696428571428571,0,1,"highonly"
"1355",6910,0.732142857142857,0,0.714285714285714,"highonly"
"1356",6930,0.714285714285714,0,0.857142857142857,"highonly"
"1357",6950,0.714285714285714,0,0.857142857142857,"highonly"
"1358",6970,0.696428571428571,0,1,"highonly"
"1359",6990,0.446428571428571,0,1,"highonly"
"1360",7010,0.75,0,0.714285714285714,"highonly"
"1361",7030,0.696428571428571,0,0.714285714285714,"highonly"
"1362",7050,0.714285714285714,0,1,"highonly"
"1363",7070,0.446428571428571,0,1,"highonly"
"1364",7090,0.75,0,1,"highonly"
